customer_tweet_id,customer_text,brand_tweet_id,brand_reply_text,created_at
2280043,@115850 No one got back to me. Pathetic Service again?,2280042,@583393 You must have received a correspondence from our end. Kindly check the same here: https://t.co/DTSNmGldJf. ^JS,Sat Nov 11 19:58:59 +0000 2017
936653,@AmazonHelp Too easy. Thanks 😊👍🏻,936655,@214488 You are very welcome 😊 Have a nice day! ^LG,Sat Oct 21 18:13:18 +0000 2017
1530922,@AmazonHelp This is what i get https://t.co/ScSlKQaCuA,1530925,@474948 We'd like to look into this further with you. Please reach us by phone or chat here: https://t.co/oGDklGgbCZ ^JN,Tue Oct 17 01:57:27 +0000 2017
2795269,@AmazonHelp I have a package coming via Purolator tomorrow &amp; I won't be home. Looks like Purolator hasn't picked up from facility yet; can my package be repackaged/sent via Canadapost???,2795266,"@780024 Hey Becky, we are unable to change carriers for deliveries. Have you contacted Purolator to see if they can delay the delivery? ^BE",Tue Nov 21 22:11:38 +0000 2017
2768306,"Commande passée sur Amazon à 15h21 hier, expédiée par @AmazonHelp à 00h15 via Chronopost et colis reçu en fin de matinée (11-12h). Ça fait plaisir de recevoir un colis dans les temps. Voilà ce que ça fait d'éviter les services de ColisPrivé :). Le client va être content, Merci !",2768305,"@443236 Bonjour, je suis ravie d'apprendre que vous avez reçu le colis dans les délais☺👏 Profitez en bien 😉-Fati",Tue Nov 21 11:38:45 +0000 2017
1366059,Massively let down by @115830 ended up having to cancel order and buy from somewhere else. Bloody inconvenient and totally wasted my time,1366058,"@438016 Hey Emma, without giving any personal info, can you tell us what happened?^MA",Sat Nov 25 12:27:39 +0000 2017
259387,@AmazonHelp Anyone capable of handling a missing $476.95 camera lens? Box was empty - incompetent employee #3...,259384,@177680 I'm very sorry for this experience. Was this item shipped and sold by Amazon or a Third-Party seller? Who was the carrier? ^DO,Thu Oct 05 20:28:33 +0000 2017
2979567,@AmazonHelp December 1. But my past experience with Amazon tells me that you hav always delivered before time and that is y this time I started calling customer care so that my product is at least a day prior to the date shown. I was very hopeful as Amazon always fulfills on time,2979568,@821739 We would do our best to get the package delivered at the earliest. I would request you to please wait till the estimates. ^KK,Thu Nov 30 05:03:57 +0000 2017
128150,Waits 2 weeks for an @115821 order that never arrives. Ask for a refund. They agree. Buy item from another vendor. Original vendor decides to resend canceled order &amp; they both arrive tomorrow. https://t.co/pDl82Rlfvj,128149,@144788 Oh no! I'm sorry you have a duplicate order on the way! You can easily arrange for a return of the additional order here: https://t.co/Nu2tZJ01mq ^BN,Fri Nov 24 04:17:20 +0000 2017
812179,"This is the message the sender has got.@115850 .
Please resolve https://t.co/jNutTwU3QO",812178,"@313073 Please don't provide your order details, we consider it personal information. Our Twitter page is visible to public. ^VN (2/2)",Thu Oct 12 19:21:17 +0000 2017
1279803,@AmazonHelp thoroughly disappointed in Amazon on both customer support and delivery services. Prime just doesn’t seem worth it these days.,1279802,"@419461 I'm sorry we've let you down. Without any personal or account details, can you tell us what's happening? ^TR",Thu Oct 26 16:47:09 +0000 2017
229052,"@115821 @115850 @1404 y amazon is making fraud with people, price suddenlu Increases wen u checkout. https://t.co/sLtAmteUyz",229051,@170629 That's odd!  Let us check this out for you. Please reach us via: https://t.co/r8OjOjMdND and we'll look into this for you. ^VM,Thu Oct 05 08:20:31 +0000 2017
616892,"@115821 Here’s four Prime orders where you missed two-day commitments, because you had the USPS deliver them:

111-5902853-2925841
111-6482683-2028253
111-3284221-9227437
111-3284221-922743",616891,"@180181 Hello Bret, we do not have access to your account details on here, have you contacted us yet to report these delivery issues? ^BD",Wed Nov 22 13:54:55 +0000 2017
156758,@AmazonHelp So this isn't a permanent change?,156760,"@152001 That's correct, Ben! We haven't changed our shipping policies. ^TK",Fri Nov 24 17:32:21 +0000 2017
728074,@115850 #AmazonMagic #AmazonFake  took money 12000 and then cancelled order..  Making customers fool.  12000 is not small amount https://t.co/CllpgqV54F,728071,@294417 You should have received an email communication for order cancellation. Kindly check it here: https://t.co/TGtn4IB6Ah ^RW,Wed Oct 11 07:22:43 +0000 2017
21904,"@AmazonHelp 1. Does it work without being plugged in to power? 
2. If yes, what is battery life? 
3. Can it be used for receiving and making calls?",21908,"@120773 It doesn't have a built in battery, so plugging in to an electric socket is a must. You can use the ""Drop in"" feature 1/3 ^RW",Wed Nov 01 08:09:47 +0000 2017
425173,@115850 I am reconsidering if buying an Mi phone or any other electronic device from @115850 worth it or not. It has been pathetic response from both @115850 and @138673,425172,@216159 That's quite a comment. Could you tell us if any of your concerns went unattended so that we can assist you accordingly? ^SF,Mon Nov 20 06:59:00 +0000 2017
326700,"@AmazonHelp I have, the damaged item was replaced but I called requesting a replacement for the missing parcel I was told that wasn't allowed.",326702,"@193842 Most missing parcels show up within 36 hours. If it doesn't show up in that time frame, please contact us for options.  ^AF",Sat Oct 07 17:07:35 +0000 2017
1603135,ちっちゃいインクカートリッジ💢💢💢Amazonの過剰梱包💢💢💢💢,1603134,@492008 ご迷惑をおかけしております。梱包についてのご意見は、こちらからお送りいただければ幸いです。 https://t.co/scSKdCAq6m EK,Sun Nov 05 07:11:56 +0000 2017
1007037,"@AmazonHelp Ahh okay I re-read it. So orders less than $25, only the regular items will ship",1007038,"@358303 That is correct, Daniel. Please let us know if you need anything else! ^AD",Sun Oct 22 20:27:54 +0000 2017
2132856,"@120540, hai bucato la consegna, mi mandi email chilometrica e anonima, dicendo di aspettare 6 giorni prima di contattarti. Meno male che sei famosa per la customer care...",2132854,@627588 L'articolo è stato spedito? Qual era la data di consegna prevista indicata al momento dell'ordine? ^MP,Wed Nov 08 20:01:16 +0000 2017
1207979,How long does an @115830 prime package take? Was ordered on Monday night wth,1207978,@403640 Hi Amin. What date was provided via the confirmation email? What does the latest tracking advise- https://t.co/Jr1kcqQUJY ? ^TP,Wed Oct 25 09:59:31 +0000 2017
715442,@AmazonHelp はいまた分からなかい事があれば是非🤗🤗,715443,@291185 お気軽にお知らせください。TN,Wed Oct 11 08:53:19 +0000 2017
2944267,@115821 I’m interested in amazon flex. How can I get started?,2944266,@813354 Hello Malik! Interested in Amazon Flex you say? Let's get some more info on that here: https://t.co/cB88GusrW6 ^JZ,Wed Nov 29 15:05:25 +0000 2017
2471038,@706757 @706758 @706759 @116316 Still no shipping confirmation. Hello @116316!!!!,2471037,@706756 Let my colleagues check this: https://t.co/cDHy5WiCek Kind regards ^MF,Wed Nov 15 11:19:11 +0000 2017
2522337,"@AmazonHelp Hey so, my order says ""arriving tomorrow"" but its 3am for me, can it be that it will arrive today but didnt refresh yet?",2522335,@718362 Thank for reaching out to us! You can check updated information for your order here: https://t.co/Y5jpI9gRhE  ^MO,Thu Nov 16 02:00:48 +0000 2017
2149574,I got my little sister`s baby shower gift today in the mail.❤Super happy with it @115821..Thank you!✨,2149573,"@631764 You're welcome, Amanda! ^KL",Thu Nov 09 00:35:57 +0000 2017
436892,@115821 I gave package feedback and heard nothing from you. This is a serious issue!,436891,"@218757 I'm sorry you haven't heard back! Please contact us via phone/chat here: https://t.co/hApLpMlfHN, so we can look into it. ^WJ",Tue Oct 10 17:21:07 +0000 2017
1390965,@AmazonHelp Scappo urlando giuro 😂,1390966,@443522 Fuggi finchè sei in tempo 😱👻 ^BC,Sat Oct 28 12:38:50 +0000 2017
609525,@AmazonHelp C’est réglé. Merci 😉,609527,@264894 Heureuse d'apprendre cela :) merci pour le partage 👍 Bonne journée,Thu Nov 23 07:16:30 +0000 2017
617009,@115850 @AmazonHelp can you guys help me whats going on with my order delivery? Your courier partners are playing GURGAON-SONIPAT-GURGAON 😡 @115851 https://t.co/xaV55arSoa,617007,"@266389 I get your concern, Govind. We ship the products to meet the estimates. Could you confirm If we have missed the estimated delivery date for the order? ^NK",Wed Nov 22 14:00:33 +0000 2017
1016397,"@AmazonHelp you have issued me a refund for a mariah vinyl I ordered which arrived in pieces, are you seriously expecting me to send it back",1016394,"@348723 Looks like we may have overlooked something, Deane! Please give us another chance and reach out here: https://t.co/JzP7hlA23B ^CN",Sun Oct 22 19:09:55 +0000 2017
1323916,@115850 @115821 your service is also too worst and I connected but no solution on theri. And also you will sell defective product 🚫❌ https://t.co/CKIpvAHS0I,1323915,@206653 Sorry about the unpleasant experience. Please share your details here: https://t.co/GIJyeYqKE0 &amp; we'll get this fixed. ^BS,Fri Oct 27 10:32:24 +0000 2017
349370,@AmazonHelp I place 2 order 4__credit_card__ &amp;                         4__credit_card__ I select wrong delivery address by mistake. Fix it,349371,"@199158 I understand your concern, please contact us here: https://t.co/rS49hgaADF so that we can assist you accordingly. (1/2) ^ VH",Sun Oct 08 08:11:15 +0000 2017
1216226,@AmazonHelp Je viens de le faire par e-mail &amp; espère une solution rapide. Comment peut-on mettre un noeud sans se rendre compte qu'il y a pas le papier?,1216228,@405389 Vous pouvez soumettre une évaluation sur l'emballage reçu via le lien suivant: https://t.co/lk935G8fa9 ^BR,Wed Oct 25 17:42:30 +0000 2017
1719678,@AmazonHelp Thanks for showing your concern but my issue is still not resolved nor I have received the product I had purchase.Had alreadyshared the details in links for 10 times,1719679,"@520555 We'd really like to help, Rohit. I'm afraid we haven't received your details yet. I insist you do the needful. ^JC",Wed Nov 08 09:41:10 +0000 2017
1592443,@AmazonHelp what happ sir about me complaint.because already more than 1 month.iam waiting for this,1592445,"@119214 I'm sorry to know about the delay in reaching you, Dhinesh. Please reply to the email we've sent to you. (1/2) ^SV",Thu Nov 09 01:34:21 +0000 2017
2811105,"@AmazonHelp I contacted yesterday regarding a separate delayed order and got the ""free month"" reply. Today's issue is new but on a VERY time sensitive order. I run over 250k thru amazon yearly for personal and business. Very disappointing! Happening a LOT lately!",2811103,"@783916 I'm sorry to hear that Matt, have you noticed a pattern there, are the orders that are late always being delivered with the same carrier? What is the status of your current order: https://t.co/Y5jpI9ys9c ? ^MA",Wed Nov 22 07:48:46 +0000 2017
947282,@120533 Reçu un bon de 10 € utilisable uniquement en Allemagne. Par contre ma CB FR enregistrée apparaît sur @116316; Cherchez l’erreur!,947281,"@344643 Bonjour, vous n'arrivez-pas à utiliser votre bon de réduction c'est bien cela ? ^SN",Sat Nov 25 11:04:16 +0000 2017
269870,まじかよAmazon最高じゃん,269869,@180367 |・ω・*) ｿｰｯｯTY,Fri Oct 06 01:22:31 +0000 2017
2922553,@AmazonHelp In bed sick. Checked tracking on item 2 arrive by 9p. See pic. 2 mean dogs. Not a sound 3rd problem with AMZL. Now they lie 2! 1 https://t.co/VrJJswg81S,2922551,@808797 I'm so sorry for the trouble! I would like to have someone look at this directly with you. Please reach out to us here: https://t.co/xY3kroykkX ^LA,Wed Nov 29 01:51:16 +0000 2017
145789,"@AmazonHelp Pare che non serve, lo diranno al corriere",145790,"@149067 Va bene. Il nostro Servizio Clienti resta a tua disposizione, qualora ne avessi bisogno. ^ZC",Tue Nov 28 17:31:02 +0000 2017
757678,"@AmazonHelp Carrier
AMZL US",757681,"@301076 We're so sorry! I'd like a member of our Social Media team to look into this further, so we can get this escalated. 1/2 ^ZW",Wed Oct 11 19:56:26 +0000 2017
2896071,@8623 @115821  help me with a representative?,2896069,@802513 I am unable to comprehend your issue. Could you please elaborate on your concern so that we could assist you accordingly? ^HS,Tue Nov 28 15:43:58 +0000 2017
378517,How does @115821  prime  work if I order something on 10/2 and it hasn’t even been shipped yet? I thought it would be quicker? 🤔🤷🏾‍♀️,378515,@205822 Hi there- What was the expected delivery date? What shipping method did you choose? ^NV,Mon Oct 09 04:49:17 +0000 2017
448757,"@115830, postal issues have meant I now have 2 of item I ordered. Looking to speak to someone about it but can’t access customer services",448756,@221322 Oh no! You can call or chat with us here: https://t.co/ZhCcKCQYfs ^ BA,Thu Nov 30 20:14:10 +0000 2017
2677377,"@AmazonHelp Los libros, siempre los libros. Y materiales de dibujo, sobre todo cosas de Japón ❤️🇯🇵",2677378,"@753509 🙋 Tenemos mucho en común,😅 📚✏️🎌❤️ Cuéntanos, ¿qué cosas de japón te gustan? ^HC",Tue Oct 31 15:18:59 +0000 2017
542239,@AmazonHelp Can see one driver throwing a package out from window at one of my neighbors house. https://t.co/AopojFAnnx,542242,@245840 I am really sorry to see this Paul. Was the package still in perfect condition? Have you raised this with us directly?^SM,Sat Dec 02 16:39:11 +0000 2017
2176646,"@116928 @AmazonHELP Porque mandais pedidos con @4496 :( Tengo pedido que tiene que llegar hoy (entrega garantizada), en vuestra web pone que ha salido de Getafe y en la web de Correos que esta Pre-registrado. No tiene pinta de que me llegará hoy y era urgente para mi.",2176644,"@638019 Hola Laszlo, ¿has entrado en contacto con la empresa de transportes encargada de la entrega para verificar el estado del pedido en cuestión? ^KS",Thu Nov 09 15:36:47 +0000 2017
575379,"@AmazonHelp Ah yes, I did mention that this issue had occurred twice in the same week, and I was simply told that I would be refunded for the last order since it was labeled as lost in transit/delivery over the phone. I just hope this doesn't continue to occur with my future orders.",575380,"@255385 Following Black Friday and Cyber Monday deals week, some parcels can take a little longer than normal. You can follow the tracking of your orders by clicking the following link: https://t.co/Y5jpI9gRhE.^BZ",Sun Dec 03 08:22:15 +0000 2017
454562,@AmazonHelp ご丁寧にありがとうございます。,454561,"@222872 とんでもございません。
突然のリプライにもかかわらずご返信をいただきありがとうございました！🙇‍♂️　MH",Thu Nov 30 23:13:48 +0000 2017
47941,@AmazonHelp It's been 9 days now.,47943,"@126321 Sorry to know you're yet to receive your refund, kindly connect with us here: https://t.co/HQhpS2qeEd. We'll look into it. ^PS",Mon Nov 06 05:50:20 +0000 2017
2242551,@AmazonHelp do you think it’s acceptable to leave a parcel out in the rain ‘by the back gate’ I want a replacement sent immediately #ruined https://t.co/EX6Gt3aLFD,2242550,@653776 Oh no! I'd like a member of my team to look into this with you. Please provide more details here: https://t.co/seCFNAYCSE ^VB,Thu Oct 19 17:19:27 +0000 2017
1672038,"@120540 come riuscite ormai a disattendere le consegne, neanche i siti più scrausi cinesi.",1672036,@508918 Hai riscontrato un ritardo per la consegna di un tuo ordine? Possiamo aiutarti? ^EA,Mon Nov 06 13:30:26 +0000 2017
796520,"""We tried but failed to deliver your package today."" FUCK YOU @115821 YOU LYING FUCKING BASTARDS! I WAS IN ALL DAY WAITING FOR THAT POS!",796518,@309931 I'm sorry we weren't able deliver the package! We'd like to know more. Reach us via phone/chat here:https://t.co/JzP7hlA23B ^AL,Thu Oct 12 14:26:37 +0000 2017
637348,"@AmazonHelp not a single response from usps. all I received from you guys was ""we do not have a delivery date"" and it was sent to KY.",637347,"@271121 Thanks for the update, Tiania. In this case, would you be able to reach out to us here via phone or chat so we can take a look at this order with you?  https://t.co/hApLpMlfHN ^GS",Wed Nov 22 19:25:21 +0000 2017
1623687,"@AmazonHelp Toujours ce problème d'article endommagé, le SAV est très agressif .",1623688,"@429585 désolée, vous avez la possibilité de demander le retour de l'article contre un remplacement ou remboursement depuis votre compte^KE",Sun Oct 29 22:09:22 +0000 2017
2907861,"@AmazonHelp Je ne trouve pas le suivi. En revanche voici le numéro de commande : 
406-6531018-8684354

J’ai d’ailleurs était étonné de recevoir une autre commande passée beaucoup plus tard.",2907860,"@805141 N'ayant pas accès à votre compte depuis Twitter veuillez contacter notre service client afin de donner suite à votre requête je vous prie via le lien suivant: https://t.co/hgIrz98cdI. Pour des raisons de sécurité, veuillez supprimer le numéro de commande SVP. ^BR",Tue Nov 28 20:22:24 +0000 2017
748689,@AmazonHelp  https://t.co/GeOWeewNz6,748690,@298983 We're unable to view order details via Twitter. What does the tracking indicate: https://t.co/uRidd2bH0d? ^ST,Sat Oct 14 22:50:13 +0000 2017
2334546,@AmazonHelp No as it's already been delivered... Figured there was nothing yall could really do at this point?,2334548,@591990 We'd definitely like to explore your options. Please use the link provided by GM so we can look into this. ^GG,Fri Oct 20 02:09:59 +0000 2017
2113542,@AmazonHelp I've emptied my junk mail many times over.  I had been inactive as a seller for quite some time as I was recovering from cancer surgery.,2113544,@130552 We'd like another chance to look into this for you. Please reach out to Seller Support here: https://t.co/IkrOo1rqru ^VS,Wed Nov 08 17:19:09 +0000 2017
964969,@AmazonHelp I have sent my details. Please call!,965172,@326613 Thank you for sharing your details. We've received them and will get in touch with you at the earliest. ^AU,Sat Oct 14 12:37:43 +0000 2017
2885758,"Que me compró @110623 una plancha por @115821 en el Black Friday que estaba a £99 por £23 y me acaba de llegar, y estoy super emocionado! https://t.co/mWgRRXVV8V",2885757,@800383 ¡Que maravillosa noticia Fran! Deseamos que disfrutes mucho tu producto. ¡Saludos! ^AZ,Tue Nov 28 11:36:39 +0000 2017
183664,"#AmazonIndia 
Paid 100 extra for 1 day delivery
Got a call it was missed delivery
Non sense
Nobody contacted me",183661,@159189 I'm sorry for the inconvenience in delivering this order. Call us here: https://t.co/vlvfJr4nN9 &amp; we'll get this sorted. ^MJ,Wed Oct 04 12:35:18 +0000 2017
2945430,Paid 3707 INR for below item purchased from @115850 Got it today bt the tag on item says MRP 2950 INR #Fraud #Amazon #AmazonIndia  @AmazonHelp https://t.co/ScrN154Qmm,2945436,@813611 The MRP of the product delivered might differ from the MRP mentioned on the website. This could happen owing to a variety of factors. Kindly check this link here: https://t.co/8c7nqHBUw9 for more information. (1/2)^MN,Wed Nov 29 15:24:15 +0000 2017
397337,@115850 I have won the prize but i did not get any message or email from amaozon of quiz 18-19 September #AmazonPayQuiz,2779150,"@776280 That is unusual, Ashar. Could you please let us know if you've received any email stating you were a winner of the quiz ? ^KS",Tue Nov 21 15:58:09 +0000 2017
2829021,"１度も会ってないのに配達が完了してる件…😳

#最近のAmazon https://t.co/RY06F4QSIj",2829020,@787841 ご迷惑をおかけしております。アマゾン発送商品で配達完了未着、ポスト投函も確認ができない場合、注文確認のうえご対応させていただきます。お手数ですが以下リンクよりカスタマーサービスにご連絡ください。https://t.co/J6YEizo6qC SM,Sun Nov 12 07:41:05 +0000 2017
1097828,@116618 many movies in your Heera subscription say they have subtitles yet on the PS4 the subtitle button won’t always show. Ex: Shivay,1097827,@379057 Do you have a list of examples that this is happening with by any chance? ^KM,Sun Oct 15 06:02:23 +0000 2017
547894,@AmazonHelp I have just attempted this and unfortunately the date has remained the same,547896,"@247479 Thanks, what Amazon website is your account on? Did you get an email after contacting the agent? ^JJ",Sun Dec 03 09:24:54 +0000 2017
1586737,@115851 looks like India does not have customer care centres that provides help while purchasing from Amazon India :(,1586736,@487720 We've responded to your concern here: https://t.co/l9W5v5H68W please check. ^KA,Tue Oct 17 07:39:22 +0000 2017
832109,"@AmazonHelp I did, I am tired of repeating my story for the 10th time. These drivers have to find my delivery codes they never check !",832110,@318179 Pleasee fill out the form here: https://t.co/R55eEQfhfS  ^CD,Fri Oct 13 05:35:48 +0000 2017
2527631,"@115821 @119625 why is suits, only till S06E10 on Prime Video India? It even shows the release date as 2017, whereas the show is in its 7th season, and season 6 has 16 episodes. When are the rest going to be available? And why has it not, been already made available. Shame",2527630,"@125408 Also, thank you for flagging the release year, I've escalated it to the concerned team internally. 2/2 ^AP",Thu Nov 16 04:28:13 +0000 2017
1672278,@AmazonHelp Is there a specific contact email/number besides us speaking on here?,1672280,"@508968 Hi, you can get in touch with us here: https://t.co/oGDklGgbCZ &amp; we'll look into this for you. ^TS",Mon Nov 06 08:37:49 +0000 2017
527626,@AmazonHelp  Im really getting mad. Im out $30 . first you say you cant send my package because of payment even tho u took it and i have proof . you you cancel my Prime membership that i also have proof. why are you stealing my money,527624,"@242139 We only charge for items once they have been confirmed as dispatched. The pending amounts you are seeing are known as authorisations, which are held by the bank. More info can be found here: https://t.co/izgVLqBJiQ.^SM",Sat Dec 02 08:10:32 +0000 2017
2703157,@AmazonHelp please can someone reply to me. Five replacement kindles and none of them work. I want to escalate this as far as possible now.,2703156,"@601721 I'm sorry to hear your replacement Kindles are not working. Can you tell us more about what you're trying to do and the error messages you are getting? Which Kindle device do you have? Kindle E-Ink: https://t.co/VdLQqragyT
Kindle Fire: https://t.co/awbqbLA8vR  ^AF",Sun Nov 19 21:37:21 +0000 2017
550551,"@AmazonHelp Your carriers picked up the wrong package at my address, and I don’t purchase the package through Amazon.",550550,"@248253 When you contacted in, what options were discussed regarding the wrong packing being picked up? ^DO",Sat Dec 02 18:58:26 +0000 2017
2137438,bad experience from @115850 today.ordered a phn and got a msg saying phn delivered w/o actually delivering the phn.tracking:210166704258 https://t.co/HJrYwnN3VH,2137437,@628726 consider it to be personal information. Our Twitter page is public. (3/3)^AU,Thu Oct 19 08:23:25 +0000 2017
2722380,@115833 Is there any way to get the echo to pick original songs by default rather than covers? Using Unlimited.,2722379,@763758 We would love to work with you on this in real time. Contact us by Phone or Chat:   https://t.co/JzP7hlA23B ^CH,Tue Oct 31 18:08:54 +0000 2017
89178,"@AmazonHelp Ja, danke. Paket ist aktuell in Zustellung.",89179,@135288 Wunderbar :) Schönes Wochenende! ^BL,Fri Dec 01 15:18:35 +0000 2017
1972830,I have ordered motorola g5s plus but i haven't got the cash back . Pl. Resolve this issue as early as possible. @115850 @115821 https://t.co/Vth3NKwjyF,1972829,"@584318 We've responded to concern here: https://t.co/U976ph3mJb; kindly refer. Also, Please don't provide your order details, we consider it personal information; our Twitter page is visible to public. ^VN",Sun Nov 26 09:45:25 +0000 2017
155141,@AmazonHelp  I definitely don't have Amazon.in Prime music since I'm in the US. Any help would be appreciated since I'm at my wits end.,155144,@151578 Here are additional helpful tips: https://t.co/bwljNRcLIa We are unable to check account details we are unable to escalate issues from a social media platform. If the above tips do not help reach out to us again by phone or chat from here:  https://t.co/hApLpMlfHN ^CH,Fri Nov 24 23:12:49 +0000 2017
2877815,@AmazonHelp Hello! Can you please DM me so we can get this situated :),2877817,@798787 You should be able to DM us there now. ^MI https://t.co/1XyLaGkcaN,Tue Nov 28 08:22:11 +0000 2017
2457767,@AmazonHelp Do you have any guide on how to use product images on site as an amazon affiliate?,2457765,@703955 Thanks for reaching out to us today.  You can find tools to use product images on your Amazon Affiliate site here: https://t.co/ZZL9oHXguU  ^FJ,Wed Nov 15 05:27:23 +0000 2017
205975,"@115821 Ces conditions tiennent, ou pas ? https://t.co/ARlvxFCD01",205974,"@164789 Bonjour,
Pourriez-vous me fournir le lien qui mène vers la page détaillée de l'article que vous avez choisi?
^MD",Mon Nov 06 13:23:42 +0000 2017
1616464,@136314 Hi. Is there a way to renew prime membership with unlimited music?,1616462,"@460487 Hey there! Since the Prime membership and Music Unlimited are two separate subscriptions, you will need to renew them separately. ^NM",Sat Nov 25 12:50:41 +0000 2017
138267,"@AmazonHelp No resolution has been done from your side.Already contacted via this link 2-3 times.
Here is the Tracking #
184123617427",138269,"@147143 Please don't provide your order details, we consider it to be personal information. Our page is visible to the public. ^GD",Fri Nov 24 11:57:23 +0000 2017
2825579,"@AmazonHelp wenn ich AmazonPrime abschließe um ein Paket per Premiumversand asap zu bekommen, dass dann aber nicht passiert, bekomme ich von Euch die Kosten für Prime erstattet?",2825578,"@280557 Hey Theresa,  ich kann verstehen, dass es ärgerlich ist, wenn das Paket nicht rechtzeitig kommt. Leider habe ich über Twitter keinen Einblick in dein Amazon Kundenkonto. Meldet dich bitte bei meinen Kollegen vom Kundenservice: https://t.co/ohyvGrpvrY ^AM",Mon Nov 27 09:48:54 +0000 2017
983310,"@AmazonHelp i keep getting ""attempted delivery"" mails, when no one has been here to deliver my package. What shipping service do you use?",983309,@353118 Sorry to hear this. Please contact us directly here: https://t.co/JzP7hlA23B and we can look into it. ^PK,Sat Oct 14 09:28:18 +0000 2017
1327043,So @115821 is 0 for 3 with deliveries yesterday and today. Brick and mortar purchasing looks better and better every day.,1327041,@429623 I'm sorry for the frustration! Have these all missed the delivery dates through the same carrier: https://t.co/PCtircFm5C? We'd like to assist. ^SJ,Sat Nov 25 20:43:14 +0000 2017
1409083,@AmazonHelp No it was not related to this order.,1409085,@276994 Was this a promotional credit awarded to your account via Amazon or from a different site? ^WM,Wed Nov 01 22:57:51 +0000 2017
1013778,@AmazonHelp. So how do I get the #money back now unless you can email transfer.,1013783,@359877 Once canceled the refund will usually complete within 3 to 5 business days. An email will be sent to confirm. ^CH,Tue Oct 24 01:15:25 +0000 2017
751307,@AmazonHelp Sure thing! Thanks!,751308,"@299571 We've received your details, we'll get back to you at the earliest. ^SC",Sun Nov 05 03:18:52 +0000 2017
1435700,"What's wrong with u @AmazonHelp ,one side u showing order placed n other u messaged payment failed, while my amt deducted. Deplorable https://t.co/3h9EUYYiH2",1435699,@453312 Please don’t provide your details as we consider them to be personal information. Our Twitter page is visible to public. ^YP,Thu Nov 02 13:59:46 +0000 2017
124718,"@AmazonHelp Raised complaint 4 times...on top of it, I got a message saying my product has been delivered when I've been complaining for last 12 hours that it's not... Are you kidding me! And the customer support team can still not promise to deliver today!",124717,"@143936 I’m sorry about this experience, Rahul. Do not worry. Please share your details here: https://t.co/GIJyeYqKE0 and I'll get in touch with you. ^MK",Fri Nov 24 01:55:38 +0000 2017
2814467,"@AmazonHelp Amzl US, if that's what you mean and most current tracking says today at 8pm. Said the same thing yesterday",2814469,"@784672 This isn't at all the experience we strive to provide, truly sorry! We would very much like to look into this, at your convenience please provide some additional details using the form provided here: https://t.co/N7BC7RZOvj ^CH",Mon Nov 27 02:52:50 +0000 2017
2350924,@115830 have Amazon Logistic drivers ever waited more than 2 seconds for someone to answer the door before dumping your expensive goods on the doorstep for anyone to take? 😡,2350923,"@414863 Oh no! I apologize about this poor experience with package handling. We'd love to assist any way we can with this. Please reach out to us here: https://t.co/35kbVBzG9i 
Please keep us updated. ^GP",Mon Nov 13 17:16:13 +0000 2017
2135618,@18977 🎉Tellement en joie ! Merci mon Flo! Merci @120533 ! #LaFêteEstFinie #UnJourDavance#Happy #Simple https://t.co/BVD51Xn5Cm,2135617,@628293 😍 !!,Thu Oct 19 08:05:24 +0000 2017
2914514,".@115821, please stop losing my packages! Two have gone missing in the last month and yesterday's shipment looks like it may join them!",2914512,@247382 Oh no! I'm sorry your packages have been lost! Who's the carrier assigned to your current order? You can view that here: https://t.co/Y5jpI9gRhE Are you noticing this to be a trend with a certain carrier? Please let us know! ^KL,Tue Nov 28 22:52:42 +0000 2017
1710791,@AmazonHelp Amazon 😕,1710792,@518266 We'd like to have a specialist take a look into this with you. Please provide details here: https://t.co/exR4tvmRkp ^TR,Tue Nov 07 01:54:57 +0000 2017
1012292,@115821 I’m highly upset I ordered eyebrow pencils and I got spectra gel? Really you guys https://t.co/RNyqIo25Je,1012293,"@359525 I'm sorry to see you've received the wrong item! Just to confirm, was your order said to be shipped by Amazon or a third- (1/2)",Sun Oct 22 18:02:51 +0000 2017
2122316,@116439 why does it take so long to load up initially or even just click an app? Is there something I’m doing wrong?,2122315,@625258 Have you attempted these troubleshooting tips: https://t.co/uInYMyKVw5 ? Let us know if that resolves the issue. ^TH,Wed Nov 08 15:34:55 +0000 2017
593388,@AmazonHelp I have a quick question for you.,593386,"@260496 Of course, Simon! How can we help? ^HC",Sun Dec 03 18:01:14 +0000 2017
539744,"@AmazonHelp Um euch Euer kollektives Versagen mal zu verdeutlichen. Ihr habt mir gesagt der Fire-Stick hat eine Option die er nicht hat. Ich habe ihn deshalb nochmal gekauft. Ihr habt mich belogen. Ihr scheint das nicht zu verstehen, stattdessen solche Sachen... https://t.co/Ejj5JhGs6a",539743,@245182 Hallo Alex. Gerne würden wir die ganze Sache nochmal persönlich mit dir besprechen. Wäre ein Anruf bei dir noch möglich? Lieber Gruß ^SI,Sun Nov 26 21:21:59 +0000 2017
277594,"そして、メイトに無かったからAmazonで頼んだ٩(๑❛ᴗ❛๑)۶💕💕💕
届くの楽しみー(*´꒳`*)❤️ https://t.co/RvvPUyuEBO",277592,"@182308 Amazonをご利用いただき、ありがとうございます🙇
お届けまで待ちきれないところかと思いますが、今しばらくお待ちください😊✨ RI",Fri Oct 06 07:43:50 +0000 2017
